"DBInstanceIdentifier"|"DBEngine"|"TimeStamp"|"Metric"|"AvgValue"|"MaxValue"|"SumValue"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:27:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:02:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:42:00"|"ReadIOPS"|"0"|"0"|"75"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:52:00"|"ReadIOPS"|"0"|"0"|"80"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:07:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:47:00"|"ReadIOPS"|"0"|"0"|"62"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:57:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:32:00"|"ReadIOPS"|"0"|"0"|"63"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:12:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:07:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:47:00"|"ReadIOPS"|"0"|"0"|"104"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:22:00"|"ReadIOPS"|"0"|"0"|"60"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:37:00"|"ReadIOPS"|"0"|"0"|"49"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:02:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:27:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:52:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:17:00"|"ReadIOPS"|"0"|"0"|"55"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:57:00"|"ReadIOPS"|"0"|"0"|"62"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:32:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:17:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:07:00"|"ReadIOPS"|"0"|"0"|"55"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:52:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:32:00"|"ReadIOPS"|"0"|"0"|"75"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:22:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:47:00"|"ReadIOPS"|"0"|"0"|"58"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:02:00"|"ReadIOPS"|"0"|"0"|"53"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:27:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:57:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:57:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:42:00"|"ReadIOPS"|"0"|"0"|"72"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:27:00"|"ReadIOPS"|"0"|"0"|"73"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:02:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:52:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:32:00"|"ReadIOPS"|"0"|"0"|"50"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:07:00"|"ReadIOPS"|"0"|"0"|"63"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:57:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:12:00"|"ReadIOPS"|"0"|"0"|"73"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:37:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:42:00"|"ReadIOPS"|"0"|"0"|"58"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:42:00"|"ReadIOPS"|"0"|"0"|"68"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:47:00"|"ReadIOPS"|"0"|"0"|"62"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:27:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:02:00"|"ReadIOPS"|"0"|"0"|"50"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:32:00"|"ReadIOPS"|"0"|"0"|"71"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:07:00"|"ReadIOPS"|"0"|"0"|"49"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:37:00"|"ReadIOPS"|"0"|"0"|"51"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:12:00"|"ReadIOPS"|"0"|"0"|"112"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:42:00"|"ReadIOPS"|"0"|"0"|"72"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:17:00"|"ReadIOPS"|"0"|"0"|"68"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:57:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:47:00"|"ReadIOPS"|"0"|"0"|"51"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:12:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:22:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:27:00"|"WriteIOPS"|"0"|"0"|"4"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:02:00"|"WriteIOPS"|"0"|"0"|"2"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:17:00"|"WriteIOPS"|"0"|"0"|"45"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:57:00"|"WriteIOPS"|"0"|"0"|"2"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:07:00"|"WriteIOPS"|"0"|"0"|"5"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:22:00"|"WriteIOPS"|"0"|"0"|"3"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:57:00"|"WriteIOPS"|"0"|"0"|"2"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:47:00"|"WriteIOPS"|"0"|"0"|"3"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:52:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:57:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:27:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:02:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:32:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:07:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:37:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:12:00"|"WriteIOPS"|"0"|"0"|"4"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:42:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:17:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:57:00"|"WriteIOPS"|"0"|"0"|"2"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:47:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:12:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:22:00"|"WriteIOPS"|"0"|"0"|"1"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:22:00"|"ReadLatency"|"0"|"0"|"0.00319602055242285"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:57:00"|"ReadLatency"|"0"|"0"|"0.00329752539983019"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:32:00"|"ReadLatency"|"0"|"0"|"0.00310256768716499"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:07:00"|"ReadLatency"|"0"|"0"|"0.00313092145370319"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:42:00"|"ReadLatency"|"0"|"0"|"0.00321833381894976"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:17:00"|"ReadLatency"|"0"|"0"|"0.00317117944359779"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:52:00"|"ReadLatency"|"0"|"0"|"0.00314775109291077"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:27:00"|"ReadLatency"|"0"|"0"|"0.00313479878241196"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:02:00"|"ReadLatency"|"0"|"0"|"0.00311939278617501"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:37:00"|"ReadLatency"|"0"|"0"|"0.00317271670792252"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:12:00"|"ReadLatency"|"0"|"0"|"0.00318808946758509"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:47:00"|"ReadLatency"|"0"|"0"|"0.00313006376381963"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:27:00"|"ReadLatency"|"0"|"0"|"0.00322814239189029"
